street,sq__ft,sale_date,price,latitude,longitude,city,state,zip,beds,baths,type,Empty Lot,Street Types
3622 CURTIS DR,1639,Mon May 19 00:00:00 EDT 2008,388000,38.541734999999996,-121.480098,SACRAMENTO,CA,95818,3,1,Residential,False,DR
11817 OPAL RIDGE WAY,3281,Mon May 19 00:00:00 EDT 2008,395100,38.551083,-121.237476,RANCHO CORDOVA,CA,95742,5,3,Residential,False,WAY
170 LAGOMARSINO WAY,1697,Mon May 19 00:00:00 EDT 2008,400000,38.574894,-121.435806,SACRAMENTO,CA,95819,3,2,Residential,False,WAY
2743 DEAKIN PL,0,Mon May 19 00:00:00 EDT 2008,400000,38.69288,-121.073551,EL DORADO HILLS,CA,95762,3,2,Residential,True,PL
3361 ALDER CANYON WAY,2085,Mon May 19 00:00:00 EDT 2008,408431,38.727649,-121.38565600000001,ANTELOPE,CA,95843,4,3,Residential,False,WAY
2148 RANCH VIEW DR,0,Mon May 19 00:00:00 EDT 2008,413000,38.837455,-121.28933700000002,ROCKLIN,CA,95765,0,0,Residential,True,DR
398 LINDLEY DR,1744,Mon May 19 00:00:00 EDT 2008,416767,38.622359,-121.457582,SACRAMENTO,CA,95815,4,2,Multi-Family,False,DR
3013 BRIDLEWOOD DR,0,Mon May 19 00:00:00 EDT 2008,420000,38.675519,-121.01586200000001,EL DORADO HILLS,CA,95762,4,3,Residential,True,DR
169 BAURER CIR,1939,Mon May 19 00:00:00 EDT 2008,423000,38.66695,-121.120729,FOLSOM,CA,95630,4,3,Residential,False,CIR
2809 LOON CT,0,Mon May 19 00:00:00 EDT 2008,423000,38.687072,-121.004729,CAMERON PARK,CA,95682,4,2,Residential,True,CT
1315 KONDOS AVE,1788,Mon May 19 00:00:00 EDT 2008,427500,38.571943,-121.492106,SACRAMENTO,CA,95814,2,3,Residential,False,AVE
4966 CHARTER RD,1691,Mon May 19 00:00:00 EDT 2008,430922,38.82553,-121.254698,ROCKLIN,CA,95765,3,2,Residential,False,RD
9516 LAGUNA LAKE WAY,2002,Mon May 19 00:00:00 EDT 2008,445000,38.411258000000004,-121.431348,ELK GROVE,CA,95758,4,2,Residential,False,WAY
5201 BLOSSOM RANCH DR,4303,Mon May 19 00:00:00 EDT 2008,450000,38.399436,-121.444041,ELK GROVE,CA,95757,4,4,Residential,False,DR
3027 PALMATE WAY,4246,Mon May 19 00:00:00 EDT 2008,452000,38.628955,-121.529269,SACRAMENTO,CA,95834,5,3,Residential,False,WAY
500 WINCHESTER CT,2274,Mon May 19 00:00:00 EDT 2008,470000,38.73988,-121.248929,ROSEVILLE,CA,95661,3,2,Residential,False,CT
5746 GELSTON WAY,0,Mon May 19 00:00:00 EDT 2008,471000,38.677015000000004,-121.03408300000001,EL DORADO HILLS,CA,95762,4,3,Residential,True,WAY
6935 ELM TREE LN,3056,Mon May 19 00:00:00 EDT 2008,475000,38.693041,-121.23293999999999,ORANGEVALE,CA,95662,4,4,Residential,False,LN
9605 GOLF COURSE LN,2503,Mon May 19 00:00:00 EDT 2008,484500,38.409689,-121.446059,ELK GROVE,CA,95758,3,3,Residential,False,LN
719 BAYWOOD CT,0,Mon May 19 00:00:00 EDT 2008,487500,38.647597999999995,-121.07780100000001,EL DORADO HILLS,CA,95762,5,3,Residential,True,CT
5954 TANUS CIR,0,Mon May 19 00:00:00 EDT 2008,488750,38.777584999999995,-121.2036,ROCKLIN,CA,95677,3,3,Residential,True,CIR
100 CHELSEA CT,1905,Mon May 19 00:00:00 EDT 2008,500000,38.69435,-121.177259,FOLSOM,CA,95630,3,2,Residential,False,CT
1500 ORANGE HILL LN,1320,Mon May 19 00:00:00 EDT 2008,506688,38.862708000000005,-121.16209199999999,PENRYN,CA,95663,3,2,Residential,False,LN
408 KIRKWOOD CT,0,Mon May 19 00:00:00 EDT 2008,512000,38.861615,-121.26868999999999,LINCOLN,CA,95648,2,2,Residential,True,CT
1732 TUSCAN GROVE CIR,0,Mon May 19 00:00:00 EDT 2008,520000,38.796683,-121.342555,ROSEVILLE,CA,95747,5,3,Residential,True,CIR
2049 EMPIRE MINE CIR,3037,Mon May 19 00:00:00 EDT 2008,528000,38.629298999999996,-121.249021,GOLD RIVER,CA,95670,4,2,Residential,False,CIR
9360 MAGOS RD,3741,Mon May 19 00:00:00 EDT 2008,579093,38.416809,-121.240628,WILTON,CA,95693,5,2,Residential,False,RD
104 CATLIN CT,2660,Mon May 19 00:00:00 EDT 2008,636000,38.684459000000004,-121.14593500000001,FOLSOM,CA,95630,4,3,Residential,False,CT
4734 GIBBONS DR,3357,Mon May 19 00:00:00 EDT 2008,668365,38.63558,-121.35363899999999,CARMICHAEL,CA,95608,4,3,Residential,False,DR
4629 DORCHESTER LN,2896,Mon May 19 00:00:00 EDT 2008,676200,38.723545,-121.216025,GRANITE BAY,CA,95746,5,3,Residential,False,LN
2400 COUNTRYSIDE DR,2025,Mon May 19 00:00:00 EDT 2008,677048,38.737452000000005,-120.910963,PLACERVILLE,CA,95667,3,2,Residential,False,DR
12901 FURLONG DR,3788,Mon May 19 00:00:00 EDT 2008,691659,38.413534999999996,-121.18821100000001,WILTON,CA,95693,5,3,Residential,False,DR
6222 CALLE MONTALVO CIR,3670,Mon May 19 00:00:00 EDT 2008,760000,38.779435,-121.146676,GRANITE BAY,CA,95746,5,3,Residential,False,CIR
20 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885327000000004,-121.28941200000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
24 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885132,-121.289405,LINCOLN,CA,95648,0,0,Residential,True,CIR
28 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884935999999996,-121.289397,LINCOLN,CA,95648,0,0,Residential,True,CIR
32 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884741,-121.28939,LINCOLN,CA,95648,0,0,Residential,True,CIR
36 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884599,-121.289406,LINCOLN,CA,95648,0,0,Residential,True,CIR
40 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884535,-121.28961899999999,LINCOLN,CA,95648,0,0,Residential,True,CIR
44 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.88459,-121.28983500000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
48 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884667,-121.289896,LINCOLN,CA,95648,0,0,Residential,True,CIR
52 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.88478,-121.289911,LINCOLN,CA,95648,0,0,Residential,True,CIR
68 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885236,-121.289928,LINCOLN,CA,95648,0,0,Residential,True,CIR
72 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.88535,-121.289926,LINCOLN,CA,95648,0,0,Residential,True,CIR
76 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885464,-121.289922,LINCOLN,CA,95648,0,0,Residential,True,CIR
80 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885578,-121.289919,LINCOLN,CA,95648,0,0,Residential,True,CIR
84 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885692,-121.289915,LINCOLN,CA,95648,0,0,Residential,True,CIR
88 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885806,-121.289911,LINCOLN,CA,95648,0,0,Residential,True,CIR
92 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.88592,-121.28990800000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
96 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.886024,-121.289859,LINCOLN,CA,95648,0,0,Residential,True,CIR
100 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.886091,-121.289744,LINCOLN,CA,95648,0,0,Residential,True,CIR
434 1ST ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.88653,-121.289406,LINCOLN,CA,95648,0,0,Residential,True,ST
3 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.884692,-121.29028799999999,LINCOLN,CA,95648,0,0,Residential,True,ST
11 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.884879,-121.29025700000001,LINCOLN,CA,95648,0,0,Residential,True,ST
19 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.885017,-121.29026200000001,LINCOLN,CA,95648,0,0,Residential,True,ST
27 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.885172999999995,-121.29026999999999,LINCOLN,CA,95648,0,0,Residential,True,ST
35 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.885328,-121.290275,LINCOLN,CA,95648,0,0,Residential,True,ST
43 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.885483,-121.290277,LINCOLN,CA,95648,0,0,Residential,True,ST
51 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.885638,-121.290279,LINCOLN,CA,95648,4,2,Residential,True,ST
59 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.885794,-121.29028100000001,LINCOLN,CA,95648,3,2,Residential,True,ST
75 E ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.886103999999996,-121.29028500000001,LINCOLN,CA,95648,3,2,Residential,True,ST
63 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885093,-121.28993200000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
398 1ST ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.88653,-121.288952,LINCOLN,CA,95648,0,0,Residential,True,ST
386 1ST ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.886528000000006,-121.28886899999999,LINCOLN,CA,95648,0,0,Residential,True,ST
374 1ST ST,0,Mon May 19 00:00:00 EDT 2008,4897,38.886525,-121.28878700000001,LINCOLN,CA,95648,0,0,Residential,True,ST
116 CRYSTALWOOD WAY,0,Mon May 19 00:00:00 EDT 2008,4897,38.886282,-121.28958600000001,LINCOLN,CA,95648,0,0,Residential,True,WAY
108 CRYSTALWOOD WAY,0,Mon May 19 00:00:00 EDT 2008,4897,38.886282,-121.28964599999999,LINCOLN,CA,95648,0,0,Residential,True,WAY
100 CRYSTALWOOD WAY,0,Mon May 19 00:00:00 EDT 2008,4897,38.886282,-121.28970600000001,LINCOLN,CA,95648,0,0,Residential,True,WAY
55 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884865000000005,-121.289922,LINCOLN,CA,95648,0,0,Residential,True,CIR
51 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884752,-121.289907,LINCOLN,CA,95648,0,0,Residential,True,CIR
47 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884638,-121.28989299999999,LINCOLN,CA,95648,0,0,Residential,True,CIR
43 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884568,-121.28978400000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
39 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884546,-121.28956200000002,LINCOLN,CA,95648,0,0,Residential,True,CIR
35 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884645,-121.289397,LINCOLN,CA,95648,0,0,Residential,True,CIR
31 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.88479,-121.28939199999999,LINCOLN,CA,95648,0,0,Residential,True,CIR
27 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.884985,-121.289399,LINCOLN,CA,95648,0,0,Residential,True,CIR
23 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885181,-121.289406,LINCOLN,CA,95648,0,0,Residential,True,CIR
19 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885376,-121.289414,LINCOLN,CA,95648,0,0,Residential,True,CIR
15 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885571,-121.28942099999999,LINCOLN,CA,95648,0,0,Residential,True,CIR
7 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885962,-121.28943600000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
7 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.885962,-121.28943600000001,LINCOLN,CA,95648,0,0,Residential,True,CIR
3 CRYSTALWOOD CIR,0,Mon May 19 00:00:00 EDT 2008,4897,38.886093,-121.289584,LINCOLN,CA,95648,0,0,Residential,True,CIR
8208 WOODYARD WAY,1166,Fri May 16 00:00:00 EDT 2008,30000,38.715322,-121.31478700000001,CITRUS HEIGHTS,CA,95621,3,2,Residential,False,WAY
113 RINETTI WAY,0,Fri May 16 00:00:00 EDT 2008,30000,38.687172,-121.46393300000001,RIO LINDA,CA,95673,0,0,Residential,True,WAY
15 LOORZ CT,838,Fri May 16 00:00:00 EDT 2008,55422,38.471646,-121.435158,SACRAMENTO,CA,95823,2,1,Residential,False,CT
5805 DOTMAR WAY,904,Fri May 16 00:00:00 EDT 2008,63000,38.672641999999996,-121.380343,NORTH HIGHLANDS,CA,95660,2,1,Residential,False,WAY
2332 CAMBRIDGE ST,1032,Fri May 16 00:00:00 EDT 2008,65000,38.608084999999996,-121.449651,SACRAMENTO,CA,95815,2,1,Residential,False,ST
3812 BELDEN ST,904,Fri May 16 00:00:00 EDT 2008,65000,38.636833,-121.44163999999999,SACRAMENTO,CA,95838,2,1,Residential,False,ST
3348 40TH ST,1080,Fri May 16 00:00:00 EDT 2008,65000,38.544162,-121.460652,SACRAMENTO,CA,95817,2,1,Residential,False,ST
127 QUASAR CIR,990,Fri May 16 00:00:00 EDT 2008,66500,38.493503999999994,-121.47530400000001,SACRAMENTO,CA,95822,2,2,Residential,False,CIR
3812 CYPRESS ST,900,Fri May 16 00:00:00 EDT 2008,71000,38.636877,-121.444948,SACRAMENTO,CA,95838,2,1,Residential,False,ST
5821 64TH ST,861,Fri May 16 00:00:00 EDT 2008,75000,38.521202,-121.428146,SACRAMENTO,CA,95824,2,1,Residential,False,ST
8248 CENTER PKWY,906,Fri May 16 00:00:00 EDT 2008,77000,38.459002000000005,-121.428794,SACRAMENTO,CA,95823,2,1,Condo,False,PKWY
1171 SONOMA AVE,1011,Fri May 16 00:00:00 EDT 2008,85000,38.6238,-121.439872,SACRAMENTO,CA,95815,2,1,Residential,False,AVE
4250 ARDWELL WAY,1089,Fri May 16 00:00:00 EDT 2008,95625,38.466938,-121.45563100000001,SACRAMENTO,CA,95823,3,2,Residential,False,WAY
3104 CLAY ST,832,Fri May 16 00:00:00 EDT 2008,96140,38.623909999999995,-121.43920800000001,SACRAMENTO,CA,95815,2,1,Residential,False,ST
6063 LAND PARK DR,800,Fri May 16 00:00:00 EDT 2008,104250,38.517029,-121.51380900000001,SACRAMENTO,CA,95822,2,1,Condo,False,DR
4738 OAKHOLLOW DR,1292,Fri May 16 00:00:00 EDT 2008,105000,38.679598,-121.356035,SACRAMENTO,CA,95842,4,2,Residential,False,DR
1401 STERLING ST,810,Fri May 16 00:00:00 EDT 2008,108000,38.520319,-121.504727,SACRAMENTO,CA,95822,2,1,Residential,False,ST
3715 DIDCOT CIR,1064,Fri May 16 00:00:00 EDT 2008,109000,38.635232,-121.460098,SACRAMENTO,CA,95838,4,2,Residential,False,CIR
2426 RASHAWN DR,911,Fri May 16 00:00:00 EDT 2008,115000,38.610852,-121.273278,RANCHO CORDOVA,CA,95670,2,1,Residential,False,DR
4800 WESTLAKE PKWY Unit 410,846,Fri May 16 00:00:00 EDT 2008,115000,38.658812,-121.542345,SACRAMENTO,CA,95835,1,1,Condo,False,PKWY
3409 VIRGO ST,1320,Fri May 16 00:00:00 EDT 2008,115500,38.563402,-121.327747,SACRAMENTO,CA,95827,3,2,Residential,False,ST
1110 PINEDALE AVE,1410,Fri May 16 00:00:00 EDT 2008,115620,38.660173,-121.44021599999999,SACRAMENTO,CA,95838,3,2,Residential,False,AVE
2361 LA LOMA DR,1115,Fri May 16 00:00:00 EDT 2008,116000,38.59368,-121.31605400000001,RANCHO CORDOVA,CA,95670,3,2,Residential,False,DR
1455 64TH AVE,1169,Fri May 16 00:00:00 EDT 2008,122000,38.492177000000005,-121.50339199999999,SACRAMENTO,CA,95822,3,2,Residential,False,AVE
7328 SPRINGMAN ST,1164,Fri May 16 00:00:00 EDT 2008,122500,38.491991,-121.477636,SACRAMENTO,CA,95822,3,2,Residential,False,ST
119 SAINT MARIE CIR,1341,Fri May 16 00:00:00 EDT 2008,123000,38.481454,-121.44664399999999,SACRAMENTO,CA,95823,4,2,Residential,False,CIR
12 COSTA BRASE CT,1219,Fri May 16 00:00:00 EDT 2008,124000,38.655553999999995,-121.464275,SACRAMENTO,CA,95838,3,2,Residential,False,CT
6813 SCOTER WAY,1127,Fri May 16 00:00:00 EDT 2008,124000,38.69043,-121.36103500000002,SACRAMENTO,CA,95842,4,2,Residential,False,WAY
6548 GRAYLOCK LN,1272,Fri May 16 00:00:00 EDT 2008,124413,38.686060999999995,-121.369949,NORTH HIGHLANDS,CA,95660,3,2,Residential,False,LN
1630 GLIDDEN AVE,1253,Fri May 16 00:00:00 EDT 2008,125000,38.482717,-121.499683,SACRAMENTO,CA,95822,4,2,Residential,False,AVE
7825 DALEWOODS WAY,1120,Fri May 16 00:00:00 EDT 2008,130000,38.477297,-121.41151299999999,SACRAMENTO,CA,95828,3,2,Residential,False,WAY
4073 TRESLER AVE,1118,Fri May 16 00:00:00 EDT 2008,131750,38.659015999999994,-121.370457,NORTH HIGHLANDS,CA,95660,2,2,Residential,False,AVE
4288 DYMIC WAY,1890,Fri May 16 00:00:00 EDT 2008,137721,38.646541,-121.44113899999999,SACRAMENTO,CA,95838,4,3,Residential,False,WAY
1158 SAN IGNACIO WAY,1260,Fri May 16 00:00:00 EDT 2008,137760,38.623045,-121.48627900000001,SACRAMENTO,CA,95833,3,2,Residential,False,WAY
4904 J PKWY,1400,Fri May 16 00:00:00 EDT 2008,138000,38.487297,-121.44295,SACRAMENTO,CA,95823,3,2,Residential,False,PKWY
2931 HOWE AVE,1264,Fri May 16 00:00:00 EDT 2008,140000,38.619012,-121.415329,SACRAMENTO,CA,95821,3,1,Residential,False,AVE
5531 JANSEN DR,1060,Fri May 16 00:00:00 EDT 2008,145000,38.522015,-121.43871299999999,SACRAMENTO,CA,95824,3,1,Residential,False,DR
7836 ORCHARD WOODS CIR,1132,Fri May 16 00:00:00 EDT 2008,145000,38.47955,-121.410867,SACRAMENTO,CA,95828,2,2,Residential,False,CIR
4055 DEERBROOK DR,1466,Fri May 16 00:00:00 EDT 2008,150000,38.472117,-121.459589,SACRAMENTO,CA,95823,3,2,Residential,False,DR
9937 BURLINE ST,1092,Fri May 16 00:00:00 EDT 2008,150000,38.559641,-121.32316000000002,SACRAMENTO,CA,95827,3,2,Residential,False,ST
6948 MIRADOR WAY,1628,Fri May 16 00:00:00 EDT 2008,151000,38.493484,-121.42035,SACRAMENTO,CA,95828,4,2,Residential,False,WAY
4909 RUGER CT,960,Fri May 16 00:00:00 EDT 2008,155000,38.687470000000005,-121.34923400000001,SACRAMENTO,CA,95842,3,2,Residential,False,CT
7204 KERSTEN ST,1075,Fri May 16 00:00:00 EDT 2008,155800,38.695863,-121.30081399999999,CITRUS HEIGHTS,CA,95621,3,2,Residential,False,ST
3150 ROSEMONT DR,1428,Fri May 16 00:00:00 EDT 2008,156142,38.554927,-121.35521000000001,SACRAMENTO,CA,95826,3,2,Residential,False,DR
8200 STEINBECK WAY,1358,Fri May 16 00:00:00 EDT 2008,158000,38.474854,-121.404726,SACRAMENTO,CA,95828,4,2,Residential,False,WAY
8198 STEVENSON AVE,2475,Fri May 16 00:00:00 EDT 2008,159900,38.465271,-121.40426000000001,SACRAMENTO,CA,95828,6,4,Multi-Family,False,AVE
6824 OLIVE TREE WAY,1410,Fri May 16 00:00:00 EDT 2008,160000,38.689239,-121.26773700000001,CITRUS HEIGHTS,CA,95610,3,2,Residential,False,WAY
3536 SUN MAIDEN WAY,1711,Fri May 16 00:00:00 EDT 2008,161500,38.70968,-121.382328,ANTELOPE,CA,95843,3,2,Residential,False,WAY
4517 OLYMPIAD WAY,1483,Fri May 16 00:00:00 EDT 2008,161600,38.536751,-121.359154,SACRAMENTO,CA,95826,4,2,Residential,False,WAY
925 COBDEN CT,1140,Fri May 16 00:00:00 EDT 2008,162000,38.282047,-121.29581200000001,GALT,CA,95632,3,2,Residential,False,CT
8225 SCOTTSDALE DR,1549,Fri May 16 00:00:00 EDT 2008,165000,38.487864,-121.40247600000001,SACRAMENTO,CA,95828,4,2,Residential,False,DR
8758 LEMAS RD,1410,Fri May 16 00:00:00 EDT 2008,165000,38.467487,-121.377055,SACRAMENTO,CA,95828,3,2,Residential,False,RD
6121 ALPINESPRING WAY,1240,Fri May 16 00:00:00 EDT 2008,167293,38.434075,-121.43262299999999,ELK GROVE,CA,95758,3,2,Residential,False,WAY
5937 YORK GLEN WAY,1712,Fri May 16 00:00:00 EDT 2008,168000,38.677003000000006,-121.354454,SACRAMENTO,CA,95842,5,2,Residential,False,WAY
6417 SUNNYFIELD WAY,1580,Fri May 16 00:00:00 EDT 2008,168000,38.449153,-121.42827199999999,SACRAMENTO,CA,95823,4,2,Residential,False,WAY
4008 GREY LIVERY WAY,1669,Fri May 16 00:00:00 EDT 2008,168750,38.71846,-121.37086200000002,ANTELOPE,CA,95843,3,2,Residential,False,WAY
8920 ROSETTA CIR,1029,Fri May 16 00:00:00 EDT 2008,168750,38.544374,-121.370874,SACRAMENTO,CA,95826,3,1,Residential,False,CIR
8300 LICHEN DR,1103,Fri May 16 00:00:00 EDT 2008,170000,38.716409999999996,-121.30623899999999,CITRUS HEIGHTS,CA,95621,3,1,Residential,False,DR
8884 AMBERJACK WAY,2161,Fri May 16 00:00:00 EDT 2008,170250,38.479343,-121.372553,SACRAMENTO,CA,95828,3,2,Residential,False,WAY
4480 VALLEY HI DR,1650,Fri May 16 00:00:00 EDT 2008,173000,38.466781,-121.45095500000001,SACRAMENTO,CA,95823,3,2,Residential,False,DR
2250 FOREBAY RD,1320,Fri May 16 00:00:00 EDT 2008,175000,38.77491,-120.597599,POLLOCK PINES,CA,95726,3,1,Residential,False,RD
3529 FABERGE WAY,1200,Fri May 16 00:00:00 EDT 2008,176095,38.553275,-121.346218,SACRAMENTO,CA,95826,3,2,Residential,False,WAY
1792 DAWNELLE WAY,1170,Fri May 16 00:00:00 EDT 2008,176250,38.68271,-121.501697,SACRAMENTO,CA,95835,3,2,Residential,False,WAY
7800 TABARE CT,1199,Fri May 16 00:00:00 EDT 2008,178000,38.70799,-121.30297900000001,CITRUS HEIGHTS,CA,95621,3,2,Residential,False,CT
8531 HERMITAGE WAY,1695,Fri May 16 00:00:00 EDT 2008,179000,38.448452,-121.42853600000001,SACRAMENTO,CA,95823,4,2,Residential,False,WAY
2421 BERRYWOOD DR,1157,Fri May 16 00:00:00 EDT 2008,180000,38.60868,-121.27848999999999,RANCHO CORDOVA,CA,95670,3,2,Residential,False,DR
1005 MORENO WAY,1410,Fri May 16 00:00:00 EDT 2008,180000,38.646206,-121.44276699999999,SACRAMENTO,CA,95838,3,2,Residential,False,WAY
1675 VERNON ST Unit 24,1174,Fri May 16 00:00:00 EDT 2008,180000,38.734136,-121.29963899999998,ROSEVILLE,CA,95678,3,2,Residential,False,ST
24 WINDCHIME CT,1593,Fri May 16 00:00:00 EDT 2008,181000,38.44617,-121.427824,SACRAMENTO,CA,95823,3,2,Residential,False,CT
540 HARLING CT,1093,Fri May 16 00:00:00 EDT 2008,182000,38.682790000000004,-121.45350900000001,RIO LINDA,CA,95673,3,2,Residential,False,CT
1207 CRESCENDO DR,1770,Fri May 16 00:00:00 EDT 2008,182587,38.72446,-121.292829,ROSEVILLE,CA,95678,3,2,Residential,False,DR
7577 EDDYLEE WAY,1436,Fri May 16 00:00:00 EDT 2008,185074,38.48291,-121.49150900000001,SACRAMENTO,CA,95822,4,2,Residential,False,WAY
8369 FOPPIANO WAY,1124,Fri May 16 00:00:00 EDT 2008,185833,38.453839,-121.357919,SACRAMENTO,CA,95829,3,2,Residential,False,WAY
8817 SAWTELLE WAY,1139,Fri May 16 00:00:00 EDT 2008,186785,38.565321999999995,-121.374251,SACRAMENTO,CA,95826,4,2,Residential,False,WAY
1910 BONAVISTA WAY,1638,Fri May 16 00:00:00 EDT 2008,187000,38.476048,-121.494961,SACRAMENTO,CA,95832,3,2,Residential,False,VISTA
8 TIDE CT,1328,Fri May 16 00:00:00 EDT 2008,188335,38.609864,-121.492304,SACRAMENTO,CA,95833,3,2,Residential,False,CT
8952 ROCKY CREEK CT,1273,Fri May 16 00:00:00 EDT 2008,190000,38.431239,-121.44001000000002,ELK GROVE,CA,95758,3,2,Residential,False,CT
435 EXCHANGE ST,1082,Fri May 16 00:00:00 EDT 2008,190000,38.659434000000005,-121.45523600000001,SACRAMENTO,CA,95838,3,1,Residential,False,ST
10105 MONTE VALLO CT,1578,Fri May 16 00:00:00 EDT 2008,190000,38.573917,-121.31691599999999,SACRAMENTO,CA,95827,4,2,Residential,False,CT
3930 ANNABELLE AVE,796,Fri May 16 00:00:00 EDT 2008,190000,38.727609,-121.22649399999999,ROSEVILLE,CA,95661,2,1,Residential,False,AVE
4854 TANGERINE AVE,1386,Fri May 16 00:00:00 EDT 2008,191250,38.478239,-121.446326,SACRAMENTO,CA,95823,3,2,Residential,False,AVE
2909 SHAWN WAY,1452,Fri May 16 00:00:00 EDT 2008,193000,38.589925,-121.29905900000001,RANCHO CORDOVA,CA,95670,3,2,Residential,False,WAY
4290 BLACKFORD WAY,1513,Fri May 16 00:00:00 EDT 2008,193500,38.470494,-121.45416200000001,SACRAMENTO,CA,95823,3,2,Residential,False,WAY
5890 TT TRAK,0,Fri May 16 00:00:00 EDT 2008,194818,39.020808,-120.821518,FORESTHILL,CA,95631,0,0,Residential,True,TRAK
7015 WOODSIDE DR,1578,Fri May 16 00:00:00 EDT 2008,195000,38.693071,-121.332365,SACRAMENTO,CA,95842,4,2,Residential,False,DR
6019 CHESHIRE WAY,1736,Fri May 16 00:00:00 EDT 2008,195000,38.676437,-121.27916499999999,CITRUS HEIGHTS,CA,95610,4,3,Residential,False,WAY
3330 VILLAGE CT,0,Fri May 16 00:00:00 EDT 2008,195000,38.690504,-120.996245,CAMERON PARK,CA,95682,2,2,Residential,True,CT
2561 VERNA WAY,1473,Fri May 16 00:00:00 EDT 2008,195000,38.611055,-121.369964,SACRAMENTO,CA,95821,3,1,Residential,False,WAY
3522 22ND AVE,1150,Fri May 16 00:00:00 EDT 2008,198000,38.532725,-121.469078,SACRAMENTO,CA,95820,3,1,Residential,False,AVE
2880 CANDIDO DR,1127,Fri May 16 00:00:00 EDT 2008,199900,38.618019,-121.51021499999999,SACRAMENTO,CA,95833,3,2,Residential,False,DR
6908 PIN OAK CT,1144,Fri May 16 00:00:00 EDT 2008,200000,38.66424,-121.303675,FAIR OAKS,CA,95628,3,1,Residential,False,CT
5733 ANGELINA AVE,972,Fri May 16 00:00:00 EDT 2008,201000,38.622634000000005,-121.330846,CARMICHAEL,CA,95608,3,1,Residential,False,AVE
7849 BONNY DOWNS WAY,2306,Fri May 16 00:00:00 EDT 2008,204918,38.42139,-121.41133899999998,ELK GROVE,CA,95758,4,2,Residential,False,WAY
